,attendance,away_conference,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,home_conference,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,venue,venue_id,week,capacity,city,country_code,dome,elevation,grass,location,name,state,year_constructed,zip,rain,max_temp,min_temp,attendance_percentage,home_team_ranked_ind,away_team_ranked_ind
3715,16292.0,Mid-American,"[7, 7, 10, 0]",24,,Central Michigan,True,Mid-American,"[14, 10, 10, 21]",55,,Northern Illinois,322732459,False,2012,regular,2012-09-29,Brigham Field at Huskie Stadium,3764.0,5,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,69.08000000000001,44.06,69.04852723034541,0,0
3716,14419.0,Mid-American,"[3, 0, 0, 0]",3,0.013767171626269614,Buffalo,True,Mid-American,"[7, 21, 14, 3]",45,0.9862328283737304,Northern Illinois,322872459,False,2012,regular,2012-10-13,Brigham Field at Huskie Stadium,3764.0,7,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,36.0,55.040000000000006,33.08,61.11040474676839,0,0
3717,11114.0,Mid-American,"[0, 0, 0, 0]",0,0.0002506515932724218,UMass,True,Mid-American,"[14, 21, 21, 7]",63,0.9997493484067276,Northern Illinois,323082459,False,2012,regular,2012-11-03,Brigham Field at Huskie Stadium,3764.0,10,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,44.96,28.04,47.10319983047256,0,0
3718,17813.0,Mid-American,"[7, 7, 0, 10]",24,0.16897351598581822,Toledo,True,Mid-American,"[0, 7, 21, 3]",31,0.8310264840141818,Northern Illinois,323192459,False,2012,regular,2012-11-14,Brigham Field at Huskie Stadium,3764.0,12,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,39.019999999999996,21.92,75.49480822208095,0,0
3719,23595.0,,"[20, 0, 6, 13]",39,0.09757674892823154,Eastern Illinois,False,Mid-American,"[6, 17, 10, 10]",43,0.9024232510717685,Northern Illinois,332642459,False,2013,regular,2013-09-21,Brigham Field at Huskie Stadium,3764.0,4,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,71.06,50.0,100.0,0,0
3720,23595.0,Mid-American,"[14, 0, 0, 6]",20,0.5471973331201132,Akron,True,Mid-American,"[17, 0, 7, 3]",27,0.45280266687988685,Northern Illinois,332852459,False,2013,regular,2013-10-12,Brigham Field at Huskie Stadium,3764.0,7,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,75.92,55.040000000000006,100.0,1,0
3721,20185.0,Mid-American,"[3, 0, 10, 7]",20,0.0007877046178752511,Eastern Michigan,True,Mid-American,"[21, 17, 14, 7]",59,0.9992122953821247,Northern Illinois,332992459,False,2013,regular,2013-10-26,Brigham Field at Huskie Stadium,3764.0,9,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,50.0,24.08,85.54778554778555,1,0
3722,18290.0,Mid-American,"[7, 17, 3, 0]",27,0.04915973310058086,Ball State,True,Mid-American,"[3, 17, 7, 21]",48,0.9508402668994191,Northern Illinois,333172459,False,2013,regular,2013-11-13,Brigham Field at Huskie Stadium,3764.0,12,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,32.0,17.96,77.51642297096842,1,0
3723,17679.0,Mid-American,"[0, 7, 0, 7]",14,0.037075300303581527,Western Michigan,True,Mid-American,"[7, 13, 10, 3]",33,0.9629246996964185,Northern Illinois,333302459,False,2013,regular,2013-11-26,Brigham Field at Huskie Stadium,3764.0,14,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,3.0,30.02,24.08,74.92689129052765,1,0
3724,12398.0,,"[0, 0, 3, 0]",3,2.057096504781697e-05,Presbyterian College,False,Mid-American,"[17, 17, 21, 0]",55,0.9999794290349522,Northern Illinois,400548091,False,2014,regular,2014-08-28,Brigham Field at Huskie Stadium,3764.0,1,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,80.96000000000001,62.96,52.54503072684891,0,0
3725,15620.0,Mid-American,"[0, 3, 3, 8]",14,0.18256645524532467,Kent State,True,Mid-American,"[0, 7, 10, 0]",17,0.8174335447546753,Northern Illinois,400548123,False,2014,regular,2014-10-04,Brigham Field at Huskie Stadium,3764.0,6,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,48.0,59.0,33.98,66.2004662004662,0,0
3726,20122.0,Mid-American,"[14, 7, 10, 3]",34,0.9858174502795906,Central Michigan,True,Mid-American,"[7, 0, 10, 0]",17,0.014182549720409427,Northern Illinois,400548129,False,2014,regular,2014-10-11,Brigham Field at Huskie Stadium,3764.0,7,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,57.019999999999996,37.04,85.28077982623438,0,0
3727,11211.0,Mid-American,"[7, 14, 7, 13]",41,0.20243358617325835,Miami (OH),True,Mid-American,"[16, 21, 0, 14]",51,0.7975664138267416,Northern Illinois,400548137,False,2014,regular,2014-10-18,Brigham Field at Huskie Stadium,3764.0,8,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,3.0,60.08,44.06,47.514303877940236,0,0
3728,8462.0,Mid-American,"[3, 7, 7, 7]",24,0.46346162861693374,Toledo,True,Mid-American,"[10, 3, 7, 7]",27,0.5365383713830663,Northern Illinois,400548152,False,2014,regular,2014-11-11,Brigham Field at Huskie Stadium,3764.0,12,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,62.06,39.019999999999996,35.86353040898496,0,0
3729,15455.0,Mountain West,"[7, 10, 3, 10]",30,0.003207657853410706,UNLV,False,Mid-American,"[3, 7, 14, 14]",38,0.9967923421465893,Northern Illinois,400787115,False,2015,regular,2015-09-05,Brigham Field at Huskie Stadium,3764.0,1,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,89.06,66.92,65.5011655011655,0,0
3730,17465.0,,"[7, 3, 6, 10]",26,0.00045009824771158335,Murray State,False,Mid-American,"[6, 14, 20, 17]",57,0.9995499017522884,Northern Illinois,400787307,False,2015,regular,2015-09-12,Brigham Field at Huskie Stadium,3764.0,2,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,66.92,48.019999999999996,74.01991947446493,0,0
3731,13535.0,Mid-American,"[3, 17, 7, 14]",41,0.0020775833354207407,Ball State,True,Mid-American,"[0, 28, 10, 21]",59,0.9979224166645793,Northern Illinois,400787324,False,2015,regular,2015-10-10,Brigham Field at Huskie Stadium,3764.0,6,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,57.92,39.92,57.36384827293918,0,0
3732,17245.0,Mid-American,"[0, 0, 14, 7]",21,6.0137551244898724e-05,Eastern Michigan,True,Mid-American,"[14, 21, 7, 7]",49,0.9999398624487551,Northern Illinois,400787335,False,2015,regular,2015-10-24,Brigham Field at Huskie Stadium,3764.0,8,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,104.0,62.96,51.08,73.087518542064,0,0
3733,10194.0,Mid-American,"[3, 7, 9, 0]",19,0.32176633747524175,Western Michigan,True,Mid-American,"[7, 7, 0, 13]",27,0.6782336625247583,Northern Illinois,400787358,False,2015,regular,2015-11-18,Brigham Field at Huskie Stadium,3764.0,12,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,488.0,60.08,48.019999999999996,43.20406865861411,0,0
3734,9755.0,Mid-American,"[7, 13, 0, 6]",26,0.711828107126072,Ohio,True,Mid-American,"[7, 0, 7, 7]",21,0.28817189287392797,Northern Illinois,400787362,False,2015,regular,2015-11-24,Brigham Field at Huskie Stadium,3764.0,13,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,35.06,21.02,41.34350497986862,0,0
3735,15496.0,,"[14, 0, 14, 0]",28,0.7284928169674318,Western Illinois,False,Mid-American,"[0, 7, 0, 16]",23,0.27150718303256816,Northern Illinois,400869292,False,2016,regular,2016-09-24,Brigham Field at Huskie Stadium,3764.0,4,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,10.0,75.02,64.03999999999999,65.67493112947659,0,0
3736,8495.0,Mid-American,"[0, 14, 0, 7, 0, 7, 6]",34,0.9099580572725273,Central Michigan,True,Mid-American,"[0, 7, 7, 7, 0, 7, 0]",28,0.09004194272747264,Northern Illinois,400869307,False,2016,regular,2016-10-15,Brigham Field at Huskie Stadium,3764.0,7,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,66.02,39.92,36.00339054884509,0,0
3737,11801.0,Mid-American,"[0, 7, 0, 0]",7,0.0004750386219951608,Buffalo,True,Mid-American,"[10, 20, 7, 7]",44,0.9995249613780048,Northern Illinois,400869312,False,2016,regular,2016-10-22,Brigham Field at Huskie Stadium,3764.0,8,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,53.96,35.06,50.014833651197286,0,0
3738,4790.0,Mid-American,"[7, 6, 7, 0]",20,0.000710717882373979,Bowling Green,True,Mid-American,"[14, 10, 14, 7]",45,0.999289282117626,Northern Illinois,400869320,False,2016,regular,2016-11-01,Brigham Field at Huskie Stadium,3764.0,10,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,60.980000000000004,41.0,20.300911210002116,0,0
3739,16421.0,ACC,"[3, 10, 7, 3]",23,0.6483920629762454,Boston College,False,Mid-American,"[3, 7, 7, 3]",20,0.3516079370237546,Northern Illinois,400937446,False,2017,regular,2017-09-01,Brigham Field at Huskie Stadium,3764.0,1,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,71.06,51.980000000000004,69.59525323161687,0,0
3740,16722.0,,"[3, 0, 0, 7]",10,7.051620921927348e-05,Eastern Illinois,False,Mid-American,"[7, 24, 7, 0]",38,0.9999294837907807,Northern Illinois,400944895,False,2017,regular,2017-09-09,Brigham Field at Huskie Stadium,3764.0,2,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,73.03999999999999,53.06,70.87094723458361,0,0
3741,11398.0,Mid-American,"[0, 3, 0, 0]",3,0.011299547376568131,Kent State,True,Mid-American,"[7, 7, 10, 0]",24,0.9887004526234319,Northern Illinois,400944992,False,2017,regular,2017-10-07,Brigham Field at Huskie Stadium,3764.0,6,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,69.0,69.08000000000001,57.92,48.306844670481034,0,0
3742,8872.0,Mid-American,"[0, 14, 3, 7, 3]",27,0.08727174861544307,Eastern Michigan,True,Mid-American,"[0, 7, 3, 14, 6]",30,0.9127282513845569,Northern Illinois,400945005,False,2017,regular,2017-10-26,Brigham Field at Huskie Stadium,3764.0,9,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,3.0,53.96,35.06,37.60118669209579,0,0
3743,6603.0,Mid-American,"[7, 0, 10, 0]",17,0.0013433192739300548,Ball State,True,Mid-American,"[21, 14, 14, 14]",63,0.99865668072607,Northern Illinois,400945018,False,2017,regular,2017-11-09,Brigham Field at Huskie Stadium,3764.0,11,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,0.0,44.96,24.98,27.984742530197078,0,0
3744,7732.0,Mid-American,"[7, 7, 14, 3]",31,0.09705247982008192,Western Michigan,True,Mid-American,"[14, 7, 0, 14]",35,0.9029475201799181,Northern Illinois,400945023,False,2017,regular,2017-11-15,Brigham Field at Huskie Stadium,3764.0,12,23595,DeKalb,US,0.0,267.4530029,0.0,"{'y': -88.7778357, 'x': 41.9339586}",Brigham Field at Huskie Stadium,IL,1965.0,60115,53.0,46.04,30.02,32.769654587836406,0,0
3745,17981.0,Sun Belt,"[14, 6, 10, 7]",37,0.11669948256438178,Louisiana,True,Sun Belt,"[7, 7, 3, 7]",24,0.8833005174356182,Troy,322522653,False,2012,regular,2012-09-08,Veterans Memorial Stadium,3975.0,2,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,59.936666666666675,0,0
3746,29013.0,SEC,"[10, 13, 0, 7]",30,0.13771688964585993,Mississippi State,False,Sun Belt,"[7, 0, 7, 10]",24,0.8622831103541401,Troy,322592653,False,2012,regular,2012-09-15,Veterans Memorial Stadium,3975.0,3,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,96.71,0,0
3747,16426.0,Sun Belt,"[7, 7, 14, 3]",31,0.5595609975338361,Western Kentucky,True,Sun Belt,"[10, 7, 9, 0]",26,0.44043900246616385,Troy,322852653,False,2012,regular,2012-10-11,Veterans Memorial Stadium,3975.0,7,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,54.75333333333333,0,0
3748,17354.0,Sun Belt,"[21, 3, 13, 0]",37,0.46825146284016583,Florida International,True,Sun Belt,"[7, 7, 14, 10]",38,0.5317485371598342,Troy,322942653,False,2012,regular,2012-10-20,Veterans Memorial Stadium,3975.0,8,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,57.84666666666667,0,0
3749,24321.0,FBS Independents,"[0, 21, 7, 3]",31,0.14738630747597303,Navy,False,Sun Belt,"[14, 14, 3, 10]",41,0.852613692524027,Troy,323152653,False,2012,regular,2012-11-10,Veterans Memorial Stadium,3975.0,11,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,81.07,0,0
3750,20614.0,Sun Belt,"[13, 7, 14, 7]",41,0.1082407340521847,Arkansas State,True,Sun Belt,"[7, 10, 6, 11]",34,0.8917592659478153,Troy,323222653,False,2012,regular,2012-11-17,Veterans Memorial Stadium,3975.0,12,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,68.71333333333334,0,0
3751,21398.0,Conference USA,"[14, 3, 14, 0, 0]",31,0.08915722371882007,UAB,False,Sun Belt,"[7, 0, 10, 14, 3]",34,0.9108427762811799,Troy,332432653,False,2013,regular,2013-08-31,Veterans Memorial Stadium,3975.0,1,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,71.32666666666667,0,0
3752,20021.0,,"[0, 3, 0, 0]",3,0.0004738990297554757,Savannah State,False,Sun Belt,"[17, 7, 28, 14]",66,0.9995261009702445,Troy,332502653,False,2013,regular,2013-09-07,Veterans Memorial Stadium,3975.0,2,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,66.73666666666666,0,0
3753,23024.0,Sun Belt,"[7, 0, 6, 20]",33,0.30646906688740283,South Alabama,True,Sun Belt,"[7, 10, 7, 10]",34,0.6935309331125972,Troy,332782653,False,2013,regular,2013-10-05,Veterans Memorial Stadium,3975.0,6,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,76.74666666666667,0,0
3754,17013.0,Sun Belt,"[14, 7, 21, 7]",49,0.07354168842363296,Louisiana Monroe,True,Sun Belt,"[0, 17, 6, 14]",37,0.926458311576367,Troy,333042653,False,2013,regular,2013-10-31,Veterans Memorial Stadium,3975.0,10,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,56.71000000000001,0,0
3755,13073.0,Sun Belt,"[7, 7, 0, 14]",28,0.22740584458930535,Texas State,True,Sun Belt,"[7, 14, 7, 14]",42,0.7725941554106946,Troy,333332653,False,2013,regular,2013-11-29,Veterans Memorial Stadium,3975.0,14,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,43.57666666666667,0,0
3756,21331.0,ACC,"[3, 21, 7, 3]",34,0.8529922449346805,Duke,False,Sun Belt,"[7, 7, 3, 0]",17,0.14700775506531943,Troy,400547752,False,2014,regular,2014-09-06,Veterans Memorial Stadium,3975.0,2,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,71.10333333333332,0,0
3757,17320.0,,"[7, 0, 21, 10]",38,0.33496433793685,Abilene Christian,False,Sun Belt,"[7, 14, 7, 7]",35,0.66503566206315,Troy,400548413,False,2014,regular,2014-09-13,Veterans Memorial Stadium,3975.0,3,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,57.733333333333334,0,0
3758,17628.0,Sun Belt,"[0, 7, 10, 7]",24,0.019804972629016482,New Mexico State,True,Sun Belt,"[10, 10, 7, 14]",41,0.9801950273709835,Troy,400548426,False,2014,regular,2014-10-11,Veterans Memorial Stadium,3975.0,7,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,58.76,0,0
3759,15664.0,Sun Belt,"[17, 9, 14, 13]",53,0.9949702120109295,Appalachian State,True,Sun Belt,"[7, 7, 0, 0]",14,0.005029787989070452,Troy,400548428,False,2014,regular,2014-10-18,Veterans Memorial Stadium,3975.0,8,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,52.21333333333333,0,0
3760,16148.0,Sun Belt,"[7, 0, 7, 7]",21,0.0017702854797672085,Georgia State,True,Sun Belt,"[14, 7, 17, 7]",45,0.9982297145202328,Troy,400548442,False,2014,regular,2014-11-08,Veterans Memorial Stadium,3975.0,11,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,53.82666666666667,0,0
3761,12241.0,Sun Belt,"[7, 14, 14, 7]",42,0.9006199988607161,Louisiana,True,Sun Belt,"[2, 21, 0, 0]",23,0.09938000113928391,Troy,400548458,False,2014,regular,2014-11-29,Veterans Memorial Stadium,3975.0,14,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,40.803333333333335,0,0
3762,17517.0,,"[7, 2, 0, 7]",16,0.030916988430711556,Charleston Southern,False,Sun Belt,"[14, 7, 6, 17]",44,0.9690830115692884,Troy,400787419,False,2015,regular,2015-09-12,Veterans Memorial Stadium,3975.0,2,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,58.39,0,0
3763,22873.0,Sun Belt,"[14, 7, 3, 0]",24,0.975841708371929,South Alabama,True,Sun Belt,"[8, 7, 0, 3]",18,0.024158291628070993,Troy,400787447,False,2015,regular,2015-10-03,Veterans Memorial Stadium,3975.0,5,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,76.24333333333333,0,0
3764,20107.0,Sun Belt,"[0, 6, 10, 3]",19,0.6439804803583736,Idaho,True,Sun Belt,"[0, 0, 3, 13]",16,0.35601951964162637,Troy,400787453,False,2015,regular,2015-10-17,Veterans Memorial Stadium,3975.0,7,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,67.02333333333334,0,0
3765,18041.0,Sun Belt,"[14, 0, 0, 0]",14,4.0066191893117775e-05,Louisiana Monroe,True,Sun Belt,"[27, 21, 3, 0]",51,0.9999599338081069,Troy,400787467,False,2015,regular,2015-11-07,Veterans Memorial Stadium,3975.0,10,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,60.13666666666667,0,0
3766,18455.0,Sun Belt,"[10, 14, 7, 14]",45,0.9961682987310366,Georgia Southern,True,Sun Belt,"[10, 0, 0, 0]",10,0.0038317012689633233,Troy,400787472,False,2015,regular,2015-11-14,Veterans Memorial Stadium,3975.0,11,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,61.516666666666666,0,0
3767,18835.0,,"[7, 7, 3, 0]",17,0.0006952021881548864,Austin Peay,False,Sun Belt,"[13, 17, 14, 13]",57,0.9993047978118451,Troy,400869810,False,2016,regular,2016-09-03,Veterans Memorial Stadium,3975.0,1,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,62.78333333333334,0,0
3768,21146.0,Sun Belt,"[0, 0, 6, 0]",6,3.529935211388224e-05,New Mexico State,True,Sun Belt,"[7, 24, 14, 7]",52,0.9999647006478861,Troy,400869816,False,2016,regular,2016-09-24,Veterans Memorial Stadium,3975.0,4,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,70.48666666666666,0,0
3769,23913.0,Sun Belt,"[0, 0, 14, 7]",21,0.11259306829612192,Georgia State,True,Sun Belt,"[3, 3, 11, 14]",31,0.8874069317038781,Troy,400869827,False,2016,regular,2016-10-15,Veterans Memorial Stadium,3975.0,7,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,79.71000000000001,0,0
3770,21763.0,FBS Independents,"[14, 3, 7, 7]",31,0.003388790633044536,UMass,False,Sun Belt,"[21, 7, 10, 14]",52,0.9966112093669555,Troy,400868966,False,2016,regular,2016-11-05,Veterans Memorial Stadium,3975.0,10,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,72.54333333333334,0,0
3771,25782.0,Sun Belt,"[0, 14, 3, 7]",24,0.371180151964141,Appalachian State,True,Sun Belt,"[14, 0, 7, 7]",28,0.628819848035859,Troy,400869842,False,2016,regular,2016-11-12,Veterans Memorial Stadium,3975.0,11,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,85.94000000000001,0,0
3772,23764.0,Sun Belt,"[0, 7, 21, 7]",35,0.996044349864056,Arkansas State,True,Sun Belt,"[3, 0, 0, 0]",3,0.003955650135944062,Troy,400869847,False,2016,regular,2016-11-17,Veterans Memorial Stadium,3975.0,12,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,79.21333333333334,1,0
3773,29278.0,,"[7, 0, 0, 0]",7,1.5389421749056886e-05,Alabama State,False,Sun Belt,"[7, 13, 7, 7]",34,0.9999846105782509,Troy,400944835,False,2017,regular,2017-09-09,Veterans Memorial Stadium,3975.0,2,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,97.59333333333333,0,0
3774,27324.0,Mid-American,"[3, 0, 7, 7]",17,0.1963791192279164,Akron,False,Sun Belt,"[7, 9, 0, 6]",22,0.8036208807720836,Troy,400944818,False,2017,regular,2017-09-23,Veterans Memorial Stadium,3975.0,4,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,91.08000000000001,0,0
3775,25211.0,Sun Belt,"[7, 2, 7, 3]",19,0.6691183910245861,South Alabama,True,Sun Belt,"[0, 0, 0, 8]",8,0.33088160897541385,Troy,400944851,False,2017,regular,2017-10-11,Veterans Memorial Stadium,3975.0,7,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,84.03666666666668,0,0
3776,23846.0,Sun Belt,"[7, 3, 0, 6]",16,0.0006170448413552743,Georgia Southern,True,Sun Belt,"[14, 14, 3, 7]",38,0.9993829551586447,Troy,400944864,False,2017,regular,2017-10-28,Veterans Memorial Stadium,3975.0,9,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,79.48666666666668,0,0
3777,20341.0,Sun Belt,"[7, 0, 0, 14]",21,0.7039172561464904,Idaho,True,Sun Belt,"[0, 10, 7, 7]",24,0.2960827438535096,Troy,400944866,False,2017,regular,2017-11-02,Veterans Memorial Stadium,3975.0,10,30000,Troy,US,0.0,154.7746277,0.0,"{'y': -85.9518328, 'x': 31.7995565}",Veterans Memorial Stadium,AL,1950.0,36082,,,,67.80333333333334,0,0
